,OBJECTID,SITE_NO,DEC_LAT_VA,DEC_LONG_V,LSElevFt,NHDStrmOrd,SiteType,WLElevFt,DTWFt,dtwBin,location,geometry_x,x,y,sim_top,sim_heads,model,WLm,DTWm,LSDm,sim_dtw_top,sim_dtw_lsd,dtw_res_top,dtw_res_lsd,res_wl_el,res_lsd,swgw,model_num,model_name
341,370,415937088002101,41.993633,-88.005817,687.795288,4,GW,679.504177,8.291111,5,Hydroregion 7,POINT (656935.9583999999 2137847.1898),656935.9583999999,2137847.1898,209.76177386658216,209.75067668289267,huc_07120004_domain,207.1128731496,2.5271306328000005,209.64000378240002,0.0110971836894862,478.04461131710735,2.5160334491105143,-475.5174806843074,-2.6378035332926686,478.03351413341784,1,29,huc_07120004_domain
342,371,415941087584601,41.994722,-87.979444,714.370117,1,GW,707.266784,7.103333,5,Hydroregion 7,POINT (659087.7342999987 2138151.166099999),659087.7342999987,2138151.166099999,217.43612965264165,207.65617458643098,huc_07120004_domain,215.5749157632,2.1650958984,217.74001166160002,9.779955066210675,506.71394241356904,-7.614859167810675,-504.54884651516903,7.918741176769032,496.9339873473584,1,29,huc_07120004_domain
343,373,415954087594101,41.998217,-87.9946,681.955444,4,GW,675.219888,6.735556,5,Hydroregion 7,POINT (657812.3896000013 2138435.669),657812.3896000013,2138435.6689999998,208.1857161313256,206.5899545663078,huc_07120004_domain,205.8070218624,2.0529974688,207.86001933120002,1.5957615650177956,475.36548943369223,0.45723590378220447,-473.3124919648922,-0.7829327039077896,473.76972786867447,1,29,huc_07120004_domain
344,374,415956087591801,41.998806,-87.988444,706.955444,4,GW,698.052587,8.902857,5,Hydroregion 7,POINT (658311.4530999996 2138543.9343),658311.4530999996,2138543.9343,216.89306907388092,207.63132055694896,huc_07120004_domain,212.76642851760002,2.7135908135999998,215.48001933120003,9.26174851693196,499.3241234430511,-6.54815770333196,-496.61053262945114,5.135107960651055,490.0623749261191,1,29,huc_07120004_domain
345,377,420001087595201,42.000317,-87.99765,683.891113,4,GW,670.631113,13.26,6,Hydroregion 7,POINT (657542.6030000001 2138648.6402),657542.6030000001,2138648.6402000003,206.49079870786414,206.49900232973877,huc_07120004_domain,204.40836324240001,4.041648,208.45001124240002,-0.008203621874628197,477.3921106702612,4.0498516218746285,-473.3504626702612,-2.090639087338758,477.4003142921359,1,29,huc_07120004_domain
346,383,420024087592101,42.006556,-87.989139,684.776917,4,GW,673.665488,11.111429,6,Hydroregion 7,POINT (658181.5339000002 2139402.9772),658181.5339000002,2139402.9771999996,210.3268035158295,208.22314619133496,huc_07120004_domain,205.3332407424,3.3867635592,208.72000430160003,2.1036573244945487,476.55377080866504,1.2831062347054512,-473.16700724946503,-2.889905448934968,474.4501134841705,1,29,huc_07120004_domain
347,385,420029088000601,42.008139,-88.001611,687.237549,4,GW,673.954216,13.283333,6,Hydroregion 7,POINT (657144.3352999985 2139493.1512),657144.3352999985,2139493.1512,209.34155626656076,207.45812087007437,huc_07120004_domain,205.4212450368,4.0487598984,209.4700049352,1.8834353964863908,479.7794281299256,2.1653245019136094,-475.73066823152556,-2.0368758332743653,477.8959927334392,1,29,huc_07120004_domain
348,386,420029088004401,42.008067,-88.01215,698.884521,3,GW,686.314521,12.57,6,Hydroregion 7,POINT (656281.1843000017 2139412.273499999),656281.1843000017,2139412.273499999,214.5521609269761,210.59141035390797,huc_07120004_domain,209.18866600080003,3.8313360000000003,213.0200020008,3.960750573068111,488.293110646092,-0.12941457306811088,-484.46177464609195,-1.4027443531079484,484.3323600730239,1,29,huc_07120004_domain
349,390,420053087592201,42.014583,-87.989367,703.805786,4,GW,695.830072,7.975714,5,Hydroregion 7,POINT (658087.2586000003 2140296.2073),658087.2586000003,2140296.2073,214.18088724697813,209.5124257090618,huc_07120004_domain,212.0890059456,2.4309976272,214.52000357280002,4.668461537916329,494.2933602909382,-2.237463910716329,-491.8623626637382,2.576580236538206,489.62489875302185,1,29,huc_07120004_domain
350,391,420112087590501,42.0199,-87.984783,707.250671,1,GW,699.731921,7.51875,5,Hydroregion 7,POINT (658412.7939999998 2140920.5645),658412.7939999998,2140920.5645000003,215.87373697133202,210.3003155952345,huc_07120004_domain,213.27828952080003,2.291715,215.5700045208,5.573421376097514,496.9503554047655,-3.281706376097514,-494.6586404047655,2.9779739255655215,491.37693402866796,1,29,huc_07120004_domain
351,393,420121087583401,42.022389,-87.976056,704.363525,1,GW,676.718141,27.645385,7,Hydroregion 7,POINT (659104.5579999983 2141258.48),659104.5579999983,2141258.4800000004,211.98907419315827,209.49288060191293,huc_07120004_domain,206.2636893768,8.426313348,214.69000242,2.496193591245344,494.87064439808705,5.930119756754657,-486.44433105008704,-3.2291912251129418,492.3744508068417,1,29,huc_07120004_domain
352,394,420133087590901,42.025917,-87.9859,714.074829,1,GW,706.719274,7.355556,5,Hydroregion 7,POINT (658264.5943000019 2141583.457900001),658264.5943000019,2141583.4579000007,217.51202517608064,211.24050363201596,huc_07120004_domain,215.40803471520002,2.2419734688,217.65000787920002,6.271521544064683,502.8343253679841,-4.0295480752646835,-500.5923518991841,4.167531083184059,496.56280382391935,1,29,huc_07120004_domain
353,441,421545087564301,42.262639,-87.945417,665.846497,4,GW,665.504497,0.342,1,Hydroregion 7,POINT (659340.6035999991 2168245.2706),659340.6035999991,2168245.2706000004,201.58960879279724,199.08542960988194,huc_07120004_domain,202.8457706856,0.10424160000000002,202.9500122856,2.504179182915294,466.76106739011806,-2.3999375829152942,-466.65682579011803,3.7603410757180598,464.2568882072028,1,29,huc_07120004_domain
354,468,422252087553001,42.38125,-87.925083,685.105042,4,GW,671.137899,13.967143,6,Hydroregion 7,POINT (659875.4858999997 2181601.539000001),659875.4858999997,2181601.539000001,203.97018104724737,201.48721489483378,huc_07120004_domain,204.5628316152,4.2571851864,208.82001680160002,2.4829661524135815,483.61782710516627,1.7742190339864186,-479.36064191876625,3.075616720366213,481.13486095275266,1,29,huc_07120004_domain
355,70,05582000,40.13199,-89.735664,500.787414551,6,SW,495.542415,11.97,6,Hydroregion 7,POINT (528737.2072999999 1919203.721100001),528737.2072999999,1919203.7211000007,149.64795906888853,148.26163376702348,huc_07130009_domain,151.04132809200001,3.6484560000000004,152.6400039551448,1.3863253018650425,352.52578078397653,2.262130698134958,-348.8773247839765,2.779694324976532,351.13945548211143,0,30,huc_07130009_domain
356,71,05578500,40.115038,-89.049251,628.346496582,5,SW,622.301497,10.5,6,Hydroregion 7,POINT (586717.0967000015 1921336.657500001),586717.0967000015,1921336.6575000007,190.42658893831612,190.31659061647557,huc_07130009_domain,189.67749628560003,3.2004,191.5200121581936,0.1099983218405498,438.02990596552445,3.0904016781594503,-434.82950596552445,-0.6390943308755368,437.91990764368387,0,30,huc_07130009_domain
357,72,05580500,40.191709,-89.361207,564.862243652,4,SW,561.812244,8.32,5,Hydroregion 7,POINT (559827.6053999998 1928023.494000001),559827.6053999998,1928023.4940000009,173.7090082313101,172.7813338696827,huc_07130009_domain,171.2403719712,2.5359360000000004,172.1700118651296,0.9276743616273961,392.08090978231724,1.6082616383726043,-389.54497378231724,-1.540961898482692,391.15323542068984,0,30,huc_07130009_domain
358,73,05581500,40.222265,-89.403431,558.727050781,5,SW,557.027051,5.41,5,Hydroregion 7,POINT (556035.066300001 1931190.600400001),556035.066300001,1931190.6004000008,170.61916761134432,170.48389162713414,huc_07130009_domain,169.78184514480003,1.6489680000000002,170.3000050780488,0.13527598421018183,388.24315915386586,1.5136920157898184,-386.59419115386584,-0.7020464823341115,388.1078831696557,0,30,huc_07130009_domain
359,75,05580000,40.254761,-89.129253,633.10369873,4,SW,630.038699,7.44,5,Hydroregion 7,POINT (578844.8953999989 1936458.787900001),578844.8953999989,1936458.7879000008,201.5985651888511,193.70506865628653,huc_07130009_domain,192.0357954552,2.2677120000000004,192.970007372904,7.893496532564569,439.3986300737135,-5.625784532564569,-437.1309180737135,-1.6692732010865257,431.5051335411489,0,30,huc_07130009_domain
360,198,05579500,39.951667,-89.385556,573.294006348,4,SW,568.049006,15.8,6,Hydroregion 7,POINT (559656.5108999982 1901046.225099999),559656.5108999982,1901046.2250999995,174.61198012828388,173.79826038452376,huc_07130009_domain,173.1413370288,4.815840000000001,174.74001313487042,0.8137197437601174,399.4957459634763,4.002120256239883,-394.6799059634763,-0.6569233557237624,398.68202621971614,0,30,huc_07130009_domain
361,202,05579630,40.458333,-88.8775,790.682434082,2,SW,784.632434,8.04,5,Hydroregion 7,POINT (598315.7520999983 1960757.6128),598315.7520999983,1960757.6128000002,245.32568423057836,243.1735256707255,huc_07130009_domain,239.1559658832,2.450592,241.0000059081936,2.1521585598528645,547.5089084112744,0.29843344014713535,-545.0583164112744,-4.017559787525499,545.3567498514217,0,30,huc_07130009_domain
362,203,05579610,40.467778,-88.863889,799.803161621,2,SW,795.823162,6.93,5,Hydroregion 7,POINT (599377.6198000014 1961898.3508),599377.6198000014,1961898.3508000001,245.63416714921294,244.81817425152613,huc_07130009_domain,242.5668997776,2.112264,243.7800036620808,0.8159928976868116,554.9849873694739,1.2962711023131885,-552.8727233694739,-2.2512744739261166,554.1689944717871,0,30,huc_07130009_domain
363,204,05579620,40.472778,-88.879722,802.985595703,1,SW,797.809596,11.94,6,Hydroregion 7,POINT (598008.310899999 1962357.1141),598008.310899999,1962357.1141,248.7048509522914,246.33195175650098,huc_07130009_domain,243.17236486080003,3.639312,244.7500095702744,2.37289919579041,556.653643946499,1.26641280420959,-553.0143319464989,-3.1595868957009543,554.2807447507085,0,30,huc_07130009_domain
364,289,400642088564702,40.111639,-88.946528,710.728394,1,GW,671.228394,39.5,8,Hydroregion 7,POINT (595407.9763999991 1921592.052300001),595407.9763999991,1921592.0523000006,215.05255120105736,202.5033461795297,huc_07130009_domain,204.5904144912,12.0396,216.6300144912,12.549205021527655,508.2250478204703,-0.5096050215276549,-496.1854478204703,2.0870683116702935,495.67584279894265,1,30,huc_07130009_domain
365,290,400654088564701,40.115083,-88.9465,727.427856,1,GW,675.027856,52.4,9,Hydroregion 7,POINT (595381.6999999993 1921977.0802),595381.6999999993,1921977.0801999997,220.39118697223597,205.04398445567602,huc_07130009_domain,205.74849050880002,15.97152,221.72001050880002,15.347202516559946,522.3838715443239,0.6243174834400538,-506.41235154432394,0.7045060531239926,507.03666902776405,1,30,huc_07130009_domain
366,292,401921089282103,40.322611,-89.472611,584.711304,2,GW,574.887186,9.824118,5,Hydroregion 7,POINT (549449.9684000015 1941999.0222),549449.9684000015,1941999.0221999995,177.97021258464028,176.42996374520084,huc_07130009_domain,175.22561429280003,2.9943911664000002,178.22000545920002,1.5402488394394425,408.2813402547992,1.4541423269605578,-405.2869490883992,-1.2043494524008054,406.74109141535973,1,30,huc_07130009_domain
367,293,402425089061601,40.407,-89.104583,688.877991,3,GW,679.422991,9.455,5,Hydroregion 7,POINT (579690.8390999995 1953615.461100001),579690.8390999995,1953615.461100001,212.20064103987283,207.8473368068345,huc_07130009_domain,207.08812765680003,2.8818840000000003,209.97001165679998,4.35330423303833,481.03065419316545,-1.4714202330383293,-478.14877019316543,-0.7592091500344793,476.6773499601271,1,30,huc_07130009_domain
368,294,402732088523901,40.459006,-88.877522,791.83075,2,GW,784.614386,7.216364,5,Hydroregion 7,POINT (598308.250599999 1960832.5624),598308.250599999,1960832.5624000002,244.76874873230824,243.2557270813548,huc_07130009_domain,239.1504648528,2.1995477472,241.3500126,1.5130216509534478,548.5750229186451,0.6865260962465523,-546.3754751714451,-4.105262228554778,547.0620012676917,1,30,huc_07130009_domain
369,295,402733088524401,40.459194,-88.878889,799.54071,2,GW,792.29871,7.242,5,Hydroregion 7,POINT (598192.0777000003 1960845.058499999),598192.0777000003,1960845.0584999993,243.14914223766084,243.15259154838174,huc_07130009_domain,241.49264680800002,2.2073616,243.700008408,-0.0034493107208959373,556.3881184516183,2.210810910720896,-554.1807568516183,-1.659944740381718,556.3915677623392,1,30,huc_07130009_domain
370,296,402736088523901,40.460022,-88.877386,794.947571,1,GW,792.150218,2.797353,3,Hydroregion 7,POINT (598311.1352999993 1960946.9844),598311.1352999993,1960946.9844000004,243.797763905158,243.30284055491205,huc_07130009_domain,241.4473864464,0.8526331944000001,242.30001964080003,0.4949233502459549,551.644730445088,0.35770984415404516,-550.792097250688,-1.855454108512049,551.149807094842,1,30,huc_07130009_domain
371,297,402736088523902,40.460022,-88.877386,794.947571,1,GW,792.272258,2.675313,3,Hydroregion 7,POINT (598311.1352999993 1960946.9844),598311.1352999993,1960946.9844000004,243.797763905158,243.30284055491205,huc_07130009_domain,241.4845842384,0.8154354024,242.30001964080003,0.4949233502459549,551.644730445088,0.3205120521540451,-550.829295042688,-1.8182563165120484,551.149807094842,1,30,huc_07130009_domain
372,298,402739088524101,40.460844,-88.878161,799.409485,1,GW,791.105771,8.303714,5,Hydroregion 7,POINT (598239.2602000013 1961033.9504),598239.2602000013,1961033.9504000004,244.20892984970803,243.52167728873778,huc_07130009_domain,241.12903900080002,2.5309720272,243.660011028,0.6872525609702507,555.8878077112622,1.8437194662297491,-553.3568356840622,-2.392638287937757,555.200555150292,1,30,huc_07130009_domain
373,299,402739088524102,40.460844,-88.878161,799.409485,1,GW,791.169485,8.24,5,Hydroregion 7,POINT (598239.2602000013 1961033.9504),598239.2602000013,1961033.9504000004,244.20892984970803,243.52167728873778,huc_07130009_domain,241.14845902800002,2.511552,243.660011028,0.6872525609702507,555.8878077112622,1.8242994390297493,-553.3762557112622,-2.373218260737758,555.200555150292,1,30,huc_07130009_domain
374,300,402741088524101,40.461417,-88.877806,801.01709,1,GW,794.44959,6.5675,5,Hydroregion 7,POINT (598264.2718000002 1961100.107799999),598264.2718000002,1961100.1077999994,244.67231782814218,243.6505027917425,huc_07130009_domain,242.148235032,2.001774,244.15000903200004,1.021815036399687,557.3665872082576,0.9799589636003132,-555.3648132082576,-1.5022677597424945,556.3447721718578,1,30,huc_07130009_domain
375,301,402741088524102,40.461417,-88.877861,801.01709,1,GW,794.320551,6.696538,5,Hydroregion 7,POINT (598259.6138999984 1961099.758099999),598259.6138999984,1961099.7580999993,244.7101237222939,243.66029661383084,huc_07130009_domain,242.1089039448,2.0411047824,244.15000903200004,1.049827108463063,557.3567933861692,0.9912776739369371,-555.3156886037692,-1.5513926690308324,556.3069662777061,1,30,huc_07130009_domain
376,307,402750088523801,40.463783,-88.877275,802.788757,1,GW,799.599402,3.189355,4,Hydroregion 7,POINT (598288.9037000015 1961367.812100001),598288.9037000015,1961367.8121000007,247.2678251957353,244.37844902345617,huc_07130009_domain,243.71789772960003,0.9721154040000001,244.69001313360002,2.8893761722791282,558.4103079765439,-1.917260768279128,-557.4381925725439,-0.6605512938561446,555.5209318042647,1,30,huc_07130009_domain
377,95,05542000,41.286143,-88.359787,534.711303711,5,SW,532.756304,4.67,4,Hydroregion 7,POINT (634264.5483999997 2056540.6313),634264.5483999997,2056540.6313000005,168.15894680702962,163.52819028492388,IL_West_Fork_Mazon_03,162.3841214592,1.423416,162.9800053711128,4.630756522105742,371.18311342607615,-3.2073405221057416,-369.7596974260762,-1.1440688257238776,366.5523569039704,0,14,IL_West_Fork_Mazon_03
378,97,05543500,41.326978,-88.717574,470.898986816,6,SW,467.918987,13.44,6,Hydroregion 7,POINT (604270.9481000006 2058766.349400001),604270.9481000006,2058766.3494000006,143.73386437152172,143.7760238575492,IL_West_Fork_Mazon_03,142.62170723760002,4.096512,143.5300111815168,-0.04215948602748654,327.1229629584508,4.138671486027486,-323.02645095845077,-1.154316619949185,327.16512244447824,0,14,IL_West_Fork_Mazon_03
379,141,05476000,43.618292,-94.984991,1301.27954102,6,SW,1300.109541,9.38,5,Hydroregion 7,POINT (81546.55810000002 2292168.213500001),81546.55810000002,2292168.2135000005,400.7147123313215,396.46300022689917,MN_Talcot_Lake-Des_Moines_04,396.27338809680003,2.8590240000000002,396.630004102896,4.2517121044223245,904.8165407931008,-1.3926881044223243,-901.9575167931008,-0.18961213009913536,900.5648286886784,0,15,MN_Talcot_Lake-Des_Moines_04
380,2,05494300,40.769466,-92.418796,769.028930664,4,SW,762.598931,14.55,6,Hydroregion 7,POINT (299716.0997000001 1978824.7009),299716.09970000014,1978824.7008999996,249.9805759029367,236.7687774072334,MO_U16_Mississippi,232.4401541688,4.43484,234.4000180663872,13.211798495703306,532.2601532567666,-8.776958495703305,-527.8253132567665,-4.32862323843338,519.0483547610633,0,5,MO_U16_Mississippi
381,68,05495500,40.142824,-91.33737,503.0184021,5,SW,502.578402,7.11,5,Hydroregion 7,POINT (393608.196800001 1912642.5121),393608.19680000097,1912642.5121,164.94122807467556,158.040261418814,MO_U16_Mississippi,153.1858969296,2.1671280000000004,153.32000896008,6.900966655861566,344.978140681186,-4.733838655861566,-342.811012681186,-4.854364489213992,338.07717402532444,0,5,MO_U16_Mississippi
382,174,05495000,40.392417,-91.597889,520.045959473,5,SW,516.695959,12.85,6,Hydroregion 7,POINT (370349.2360000014 1939521.138),370349.23600000143,1939521.1380000003,157.54177917883158,157.4154396080426,MO_U16_Mississippi,157.48892830320003,3.91668,158.5100084473704,0.1263395707889856,362.6305198649575,3.7903404292110143,-358.7138398649575,0.07348869515743672,362.50418029416846,0,5,MO_U16_Mississippi
383,200,05496000,40.142111,-91.565694,521.030212402,4,SW,517.400212,11.89,6,Hydroregion 7,POINT (374363.7707000002 1911635.6678),374363.7707000002,1911635.6678,162.0668029572825,162.06929404895627,MO_U16_Mississippi,157.7035846176,3.6240720000000004,158.8100087401296,-0.002491091673761048,358.96091835304367,3.6265630916737615,-355.33684635304365,-4.365709431356265,358.96340944471746,0,5,MO_U16_Mississippi
384,7,05472500,41.300845,-92.204626,660.301879883,5,SW,650.66188,17.34,6,Hydroregion 7,POINT (315256.9556000009 2038970.5255),315256.9556000009,2038970.5254999995,202.28302508685832,201.40569311086372,NorthSkunk,198.321741024,5.285232000000001,201.2600129883384,0.8773319759945934,458.8961867721363,4.407900024005407,-453.61095477213627,-3.083952086863718,458.0188547961417,0,6,NorthSkunk
385,16,05484000,41.589432,-94.151346,900.295349121,6,SW,897.295349,20.38,7,Hydroregion 7,POINT (152946.3394000009 2066460.797900001),152946.33940000087,2066460.7979000006,275.70879425761825,276.7540277568079,Racoon,273.4956223752,6.211824,274.4100224120808,-1.045233499189635,623.5413213641921,7.257057499189635,-617.3294973641921,-3.258405381607872,624.5865548633817,0,8,Racoon
386,23,05483600,41.687209,-94.371077,998.72052002,5,SW,997.14552,7.27,5,Hydroregion 7,POINT (134578.4853000008 2077068.3452),134578.48530000076,2077068.3452000003,303.45324013122206,303.4543930497157,Racoon,303.92995449600005,2.215896,304.41001450209603,-0.0011529184936307502,695.2661269702843,2.2170489184936306,-693.0502309702842,0.4755614462843596,695.2672798887779,0,8,Racoon
387,177,05483450,41.779083,-94.492861,1061.77832031,5,SW,1058.31832,12.88,6,Hydroregion 7,POINT (124373.4085999988 2087183.2125),124373.4085999988,2087183.2125000004,340.06816877972767,325.2908482726758,Racoon,322.57542393600005,3.9258240000000004,323.630032030488,14.777320507051854,736.4874720373242,-10.851496507051854,-732.5616480373242,-2.715424336675767,721.7101515302724,0,8,Racoon
388,160,05550000,42.166413,-88.29036,728.707397461,6,SW,727.352397,3.11,4,Fox River Basin,POINT (632032.2890000008 2155179.533),632032.2890000008,2155179.533,226.8681800477793,222.98299652945855,Upper_fox,221.6970106056,0.947928,222.11001474611282,3.8851835183207584,505.7244009315415,-2.9372555183207583,-504.7764729315415,-1.285985923858533,501.8392174132207,0,11,Upper_fox
389,163,05548105,42.385298,-88.369536,807.972473145,4,SW,806.142473,5.39,5,Fox River Basin,POINT (623591.6744000018 2179053.007999999),623591.6744000018,2179053.0079999994,246.31173439318331,245.27134448375185,Upper_fox,245.7122257704,1.6428719999999999,246.270009814596,1.0403899094314681,562.7011286612482,0.6024820905685317,-561.0582566612482,0.44088128664816395,561.6607387518167,0,11,Upper_fox
390,165,05548110,42.414187,-88.343147,785.859619141,4,SW,783.709619,4.12,4,Fox River Basin,POINT (625483.6840999983 2182445.8573),625483.6840999983,2182445.8573000003,240.3778277220123,240.3860389121147,Upper_fox,238.8746918712,1.255776,239.53001191417684,-0.008211190102400678,545.4735802288853,1.2639871901024007,-544.2178042288854,-1.5113470409146998,545.4817914189878,0,11,Upper_fox
391,229,05550500,42.026111,-88.255556,724.737548828,2,SW,724.282549,1.09,2,Fox River Basin,POINT (636163.682 2139768.6701),636163.682,2139768.6700999998,223.1258288182082,218.40087084696515,Upper_fox,220.76132093520002,0.332232,220.9000048827744,4.724957971243043,506.33667798103477,-4.392725971243043,-506.0044459810348,2.3604500882348702,501.6117200097917,0,11,Upper_fox
392,237,05548280,42.443333,-88.2475,757.906860352,5,SW,756.18686,2.94,3,Fox River Basin,POINT (633021.9406999983 2186325.5244),633021.9406999983,2186325.5243999995,232.55819191822843,231.5532953099614,Upper_fox,230.485754928,0.896112,231.0100110352896,1.0048966082670177,526.3535650420386,-0.10878460826701764,-525.4574530420385,-1.0675403819614075,525.3486684337715,0,11,Upper_fox
393,392,420114088141801,42.020778,-88.238583,787.893738,2,GW,751.880881,36.012857,8,Fox River Basin,POINT (637603.4285000004 2139287.8135),637603.4285000004,2139287.8135,233.76548050422065,226.30860977640646,Upper_fox,229.17329252880003,10.9767188136,240.1500113424,7.4568707278141915,561.5851282235935,3.5198480857858083,-550.6084094099936,2.864682752393577,554.1282574957793,1,11,Upper_fox
394,421,421036088054501,42.176764,-88.095817,881.856995,1,GW,728.589217,153.267778,9,Fox River Basin,POINT (647855.5155999996 2157641.0846),647855.5155999996,2157641.0845999997,267.7581600421064,253.2831063356625,Upper_fox,222.0739933416,46.7160187344,268.790012076,14.475053706443902,628.5738886643375,32.2409650279561,-581.8578699299375,-31.209112994062508,614.0988349578936,1,11,Upper_fox
395,422,421052088184101,42.181111,-88.311472,791.83075,1,GW,789.46575,2.365,3,Fox River Basin,POINT (630179.4382000007 2156675.5349),630179.4382000007,2156675.5349000003,237.05658410767188,237.15709259681483,Upper_fox,240.6291606,0.720852,241.3500126,-0.1005084891429533,554.6736574031852,0.8213604891429533,-553.9528054031852,3.4720680031851714,554.774165892328,1,11,Upper_fox
396,424,421132088085901,42.192278,-88.149917,804.527588,2,GW,737.983144,66.544444,9,Fox River Basin,POINT (643288.2512000017 2159002.6555),643288.2512000017,2159002.6555000003,241.6512232466555,241.8885969887009,Upper_fox,224.93726229120003,20.2827465312,245.22000882240002,-0.2373737420454063,562.6389910112991,20.520120273245407,-542.3562444800991,-16.95133469750087,562.8763647533445,1,11,Upper_fox
397,425,421228088160701,42.207917,-88.268667,869.553833,6,GW,841.303833,28.25,7,Fox River Basin,POINT (633436.5969000012 2159948.0891),633436.5969000012,2159948.0890999995,263.61879804171997,246.0012213795324,Upper_fox,256.4294082984,8.6106,265.04000829840004,17.61757666218756,623.5526116204676,-9.00697666218756,-614.9420116204676,10.428186918867596,605.9350349582801,1,11,Upper_fox
398,426,421241088101801,42.211331,-88.171706,759.416077,3,GW,738.323577,21.0925,7,Fox River Basin,POINT (641331.447900001 2160978.914100001),641331.447900001,2160978.9141000006,237.4823505919855,229.12072595945816,Upper_fox,225.04102626960002,6.428994,231.4700202696,8.361624632527338,530.2953510405418,-1.9326306325273377,-523.8663570405419,-4.079699689858131,521.9337264080145,1,11,Upper_fox
399,427,421301088191501,42.216944,-88.320889,899.442322,1,GW,875.042322,24.4,7,Fox River Basin,POINT (629085.8288999982 2160607.494100001),629085.8288999982,2160607.4941000007,273.61281011255505,262.88512917295077,Upper_fox,266.7128997456,7.43712,274.1500197456,10.727680939604284,636.5571928270492,-3.2905609396042834,-629.1200728270492,3.8277705726492286,625.8295118874449,1,11,Upper_fox
400,428,421309088132101,42.219333,-88.222556,869.980347,1,GW,841.896061,28.084286,7,Fox River Basin,POINT (637101.7446000017 2161528.8463),637101.7446000017,2161528.8463000003,268.1463169220944,232.88317529174836,Upper_fox,256.6099193928,8.5600903728,265.1700097656,35.26314163034604,637.0971717082517,-26.703051257546043,-628.5370813354517,23.72674410105165,601.8340300779057,1,11,Upper_fox
401,429,421402088173501,42.233889,-88.293167,914.43573,1,GW,874.503625,39.932105,8,Fox River Basin,POINT (631198.4054999985 2162680.036800001),631198.4054999985,2162680.036800001,277.96443513352824,263.0068861613592,Upper_fox,266.5487049,12.171305604,278.720010504,14.957548972169036,651.4288438386409,-2.7862433681690355,-639.2575382346408,3.5418187386408135,636.4712948664718,1,11,Upper_fox
402,434,421527088193401,42.25775,-88.32625,929.921326,2,GW,890.284659,39.636667,8,Fox River Basin,POINT (628279.5159999989 2165120.441299999),628279.5159999989,2165120.441299999,284.29872268191673,268.09682915692866,Upper_fox,271.3587640632,12.081256101600001,283.44002016480005,16.201893524988066,661.8244968430713,-4.1206374233880645,-649.7432407414713,3.2619349062713354,645.6226033180833,1,11,Upper_fox
403,453,421633088125801,42.276083,-88.216333,747.998718,6,GW,735.616218,12.3825,6,Fox River Basin,POINT (637091.0987999998 2167895.5811),637091.0987999998,2167895.5811,226.84435606188953,224.4298552733402,Upper_fox,224.21582324640002,3.7741860000000003,227.99000924640004,2.414500788549333,523.5688627266599,1.3596852114506675,-519.7946767266599,-0.2140320269401741,521.1543619381105,1,11,Upper_fox
404,459,421914088125301,42.320647,-88.214758,761.614197,1,GW,740.270079,21.344118,7,Fox River Basin,POINT (636811.9499000013 2172872.6294),636811.9499000013,2172872.6294,231.62784400255208,232.2945955972347,Upper_fox,225.63432007920002,6.5056871664,232.1400072456,-0.6667515946826086,529.3196014027653,7.172438761082609,-522.8139142363653,-6.660275518034666,529.986352997448,1,11,Upper_fox
405,460,422002088263001,42.334056,-88.441833,890.649658,1,GW,862.772599,27.877059,7,Fox River Basin,POINT (618158.4761999995 2172867.700300001),618158.4761999995,2172867.7003000006,270.55317620686503,281.0969467280146,Upper_fox,262.9730881752,8.4969275832,271.47001575840005,-10.543770521149554,609.5527112719855,19.040698104349552,-601.0557836887855,-18.123858552814568,620.096481793135,1,11,Upper_fox
406,461,422032088222001,42.342336,-88.372353,864.271729,1,GW,829.551729,34.72,8,Fox River Basin,POINT (623754.6829000004 2174244.636299999),623754.6829000004,2174244.6362999994,254.60147106716335,255.7790101931228,Upper_fox,252.84736699920003,10.582656,263.43002299920005,-1.1775391259594414,608.4927188068773,11.760195125959441,-597.9100628068772,-2.9316431939227527,609.6702579328366,1,11,Upper_fox
407,462,422047088174601,42.346194,-88.295222,759.416077,1,GW,752.239648,7.176429,5,Fox River Basin,POINT (630013.3775999993 2175183.4421),630013.3775999993,2175183.4420999996,230.5256162357841,235.49329675436897,Upper_fox,229.2826447104,2.1873755592,231.4700202696,-4.967680518584871,523.922780245631,7.15505607778487,-521.735404686431,-6.210652043968963,528.8904607642158,1,11,Upper_fox
408,463,422047088174602,42.346194,-88.295222,759.416077,1,GW,746.242744,13.173333,6,Fox River Basin,POINT (630013.3775999993 2175183.4421),630013.3775999993,2175183.4420999996,230.5256162357841,235.49329675436897,Upper_fox,227.4547883712,4.0152318984,231.4700202696,-4.967680518584871,523.922780245631,8.98291241698487,-519.907548347231,-8.03850838316896,528.8904607642158,1,11,Upper_fox
409,464,422049088174401,42.346881,-88.295453,755.446228,1,GW,750.979085,4.467143,4,Fox River Basin,POINT (629988.3537999988 2175258.378900001),629988.3537999988,2175258.378900001,230.41225236733533,235.48806142445596,Upper_fox,228.89842510800003,1.3615851864000001,230.26001029440002,-5.075809057120637,519.958166575544,6.437394243520637,-518.596581389144,-6.5896363164559375,525.0339756326647,1,11,Upper_fox
